610355|http://courtenay.cps.edu
610561|http://www.newcranemedicalprep.org
609873|
610003|
610004|
609756|http://www.curiehs.org
609900|http://auslchicago.org/schools/pages/curtis
610239|http://rjdaley.org
609875|http://www.darwinelementary.com
610521|http://www.milesdavismagnet.org
609876|
609879|http://www.dawes.cps.edu
610313|
609880|http://www.decaturclassical.org
609883|http://deneen.auslchicago.org
610367|http://www.depriestschool.org
610252|http://dett.cps.edu
609884|http://deverelementary.org/
610402|http://www.devry.cps.edu
609885|http://dewey.auslchicago.org
609874|http://www.dirksen.cps.edu
610363|http://www.disney.cps.edu
610515|http://www.disneyiimagnet.org
610564|http://disneyiimagnet.org
609887|http://www.dixon.cps.edu
609888|http://auslchicago.org/schools/pages/dodge
609891|http://jrdacademy.cps.edu
609893|http://www.dorebulldogschicago.org
610245|http://www.douglassacademy.org
609894|http://www.drake.cps.edu
609896|http://www.drummondschool.org
610364|http://www.dubois.cps.edu
610263|http://auslchicago.org/schools/pages/dulles
609676|http://dunbar.cps.edu
610188|
610352|http://durkinpark.com/
610254|http://auslchicago.org/schools/pages/dvorak
610316|http://www.earhart.cps.edu
609897|http://earlestemelementary.org/
609898|http://www.eberhartelem.org
609899|http://ebingerschool.org
609901|http://www.edgebrookschool.org/
609794|http://www.edisongifted.net/
610523|http://www.edisonparkelementary.net
609903|http://edwardsib.org/
609904|http://ellingtoncps.weebly.com
400094|http://www.epicacademy.org
609907|http://www.ericson.cps.k12.il.us
400039|http://www.eriecharterschool.org
609908|http://www.esmond.cps.edu
609909|
610319|http://www.evergreenacademyms.com
610362|http://www.evers.cps.edu
610057|http://fairfieldacademy.org/
609910|http://www.falconerelementary.com
610055|http://faradayelementary.org/
609912|http://www.farnsworthschool.com
609704|http://www.farragutcareeracademy.org
609705|http://www.fengerhighschool.org
609917|
609918|http://www.eugenefield.org
609967|http://www.finkl.cps.edu
609919|http://fiskeelementary.org/
609708|http://www.foremanhs.org
609924|http://fortdearbornelementary.org
609927|http://fosterpark.cps.edu/
400171|http://foundationscollegeprep.org
609926|http://www.franklinfineartscenter.org
400040|http://www.frazierprepacademy.org
610503|http://fraziermagnet.org/pages/Frazier_International_Magnet
609928|http://fuller.auslchicago.org
609929|http://www.fultones.org
609930|http://funston.cps.edu
609709|http://www.gageparkhs.org
400041|http://www.GalapagosCharter.org
609933|http://www.galemathscience.org
610009|http://www.galileoscholasticacademy.org
609935|http://gallistel.cps.edu/
610128|http://marcusgarveyschoolchicago.weebly.com/
609937|http://www.garvyschool.org
609938|http://www.gary.cps.edu
609939|http://gillespietech.org
400009|http://www.agcchicago.org
609942|http://www.goethe.cps.edu
610558|http://GoodeSTEMAcademy.org
609945|http://www.goudy.cps.edu
609947|http://www.grahames.org
609769|http://www.raygrahamtrainingcenterhs.com/
609949|http://williampgrayschool.schoolfusion.us/
400168|http://www.glachicago.org/
609850|http://www.greeleyelementary.net
610032|http://www.wendellgreenschool.net
609952|http://ngreeneschool.com/
609954|http://www.gregoryacademy.org
609955|http://Greshamschool.org
609956|http://grimesfleming.com
609944|http://www.grissom.cps.k12.il.us
609958|http://gunsaulus.org/
609959|http://www.haines.cps.edu
609960|http://haleschool.org/
609808|http://www.alexhaleyacademy.com
609963|http://www.hamiltoncps.org
609964|http://hamline.cps.edu
609966|http://www.hammond.cps.edu
609807|http://hampton.cps.edu
609694|http://www.hancockhs.org
610068|http://hanson.cps.edu
609710|http://www.harlanfalcons.org
609711|http://www.harperhighschool.org
609969|http://www.harte.cps.edu
609971|http://harvard.auslchicago.org
609972|http://www.haugan.cps.edu
609974|http://www.hawthorneacad.org
609975|http://johnhayacademy.org
609976|http://hayt.cps.edu
609979|http://healy.cps.edu/
609981|http://www.hearst.cps.edu
609983|http://www.hedges.cps.edu
609985|http://www.hefferan.cps.k12.il.us
609986|
609987|http://www.hendricks.cps.edu
609988|http://www.patrickhenryes.org
610532|http://www.ichernandez.org
609991|http://auslchicago.org/schools/pages/herzl
609994|http://hibbardelementaryschool.weebly.com/
610295|http://www.higgins.cps.k12.il.us
609712|
609995|http://www.hitchschool.org
609996|http://www.Holdenschool.org
609997|
609768|http://johnhopecollegeprephs.org/
400043|http://www.hopeinstitutelearningacademy.org
400167|http://www.hsaswchicago.org
610000|http://www.howeschoolofexcellence.org
610002|http://thomashoyne.org
609741|http://www.hubbardhighschool.org
610005|http://hughesce.cps.edu/
610368|http://hugheselementary.weebly.com/
610006|http://www.hurleyhawks.org/
609713|http://www.hydeparkcps.org
610384|http://imst.lvlhs.org
400104|http://healthacademy.idpl.org
400148|
400164|
610078|http://www.iamschicago.com
400162|http://intrinsicschools.org
610121|http://irving.cps.edu
610060|http://www.andrewjackson.cps.edu
610369|http://www.mjacksoncps.com/
610010|http://jahnschool.com
610011|http://www.jamiesonschool.org
609783|http://jefferson.cps.edu
610012|http://jenner.cps.edu
610271|http://www.jensen.cps.edu
610274|http://auslchicago.org/schools/pages/johnson
609678|http://www.jonescollegeprep.org
609805|http://www.scottjoplinschool.org
609865|http://www.jordan.cps.edu
609764|http://www.benitojuarez.net
609762|http://www.pljulianhs.net
610015|
609920|
610084|http://www.keller.cps.k12.il.us
609925|http://www.kellman.cps.edu/
610016|http://www.kellogg.cps.edu
609715|http://www.kellyhs.org
609716|http://www.kelvynparkhs.org
609718|http://www.kennedyhschicago.org
609746|http://www.kenwoodacademy.org
610019|http://www.kershawmagnet.org/
610022|http://www.kilmerelementary.org
610299|http://www.kingacademy.cps.edu
609751|http://www.newkcp.org
610026|https://kinzie.cps.edu
610027|http://www.kiplingtigers.org
400044|http://www.kippchicago.org
400177|http://www.kippchicago.org
400163|http://www.kippchicago.org
400146|http://www.kippchicago.org
610030|http://www.kozacademy.org
609719|http://www.lakeviewhs.com
609720|http://www.lanetech.org
609869|http://www.langfordacademy.org
609993|http://lara.cps.edu/
610033|http://www.lasallechicago.com
610520|http://www.lasalle2school.com
610208|http://www.edline.net/pages/Lavizzo_Elementary_School
610034|
400151|http://www.learncharter.org
400046|http://www.learncharter.org
400047|http://www.learncharter.org
400048|http://www.learncharter.org
400165|http://www.learncharter.org
400111|http://www.learncharter.org
400107|http://www.learncharter.org
610291|http://www.leelions.org
400049|http://www.legacycharterschool.org
400119|http://www.legalprep.org
610305|http://lelandstem.weebly.com/
610298|http://www.lenart.cps.edu
610036|http://lewis.auslchicago.org
610037|http://www.libby.cps.edu
610038|http://www.lincolnelementary.org
609738|http://www.lincolnparkhs.org
610391|http://www.lindblomeagles.org
400137|http://blackpearl.org
609834|http://www.lva.cps.edu
610040|http://www.lloydschool.org
400011|http://www.alainlocke.org
610041|http://www.lockeschool.org
610325|http://avondalelogandaleschool.org/
610541|http://www.lorca.cps.k12.il.us
610043|http://www.lovettelementary.org
610044|http://www.lowell.cps.edu/
610029|http://lozano1501.org
610046|http://www.marylyonschool.com
610215|
610047|
610581|http://magicjohnsonbridgescape.com
610582|http://magicjohnsonbridgescape.com
610580|http://magicjohnsonbridgescape.com
610566|http://magicjohnsonbridgescape.com
610567|http://magicjohnsonbridgescape.com
610048|http://www.manierrefergusoncpc.org/
609722|http://www.manleyhighschool.org
610052|
609780|http://marine.cps.edu
610502|http://marine.cps.edu
610053|http://marquette.auslchicago.org
610054|http://jlmarsh.org
609723|http://www.marshallmetrohighschool.org
610321|
610056|http://www.masonelementary.org
609724|http://www.matherhs.org
610059|http://mayermagnet.org/
610290|http://www.maysacademy.com/
609968|http://mcauliffees.org
610062|http://www.mcclellanelementary.org
610063|http://mccormick.cps.edu
610269|http://www.McCutcheonElementary.org
610066|http://www.mcdadeclassical.org/
610312|http://www.memcdowellelementaryschool.com
610067|http://www.mckay.cps.edu
610282|http://mcnair.auslchicago.org/
610070|http://www.McPherson.cps.k12.il.us
610293|http://www.melodystem.org
609902|http://www.metcalfe.cps.edu
610171|http://mireleselementary.org
610073|http://www.mitchellschool.org
610276|http://www.mollisonelementary.com
610074|http://www.jamesmonroeschool.org
610075|
400116|http://www.tmsoe.org
610076|http://mooselementary.org/
609725|http://www.morganparkcps.org
610077|http://www.morrill.cps.edu
610257|http://auslchicago.org/schools/pages/morton
610082|http://www.mtgreenwood.cps.edu
610086|http://mtvernon.cps.edu/
400178|http://www.movingeverest.org/
610088|http://mozartelementaryschool.weebly.com/
610385|http://ma.lvlhs.org/
610089|http://www.murphy.cps.edu/
610090|http://www.murray.cps.edu
400050|http://www.namastecharterschool.org
610092|
610231|http://nta.auslchicago.org
610093|http://www.neil.cps.edu
610094|http://www.nettelhorst.org
610284|http://www.newfield.cps.edu
610193|http://www.newsullivan.cps.edu
610095|http://www.newberryacademy.org
609793|http://nicholsonstem.org/
610096|http://www.nightingale.cps.edu
609961|
610097|
400045|http://www.kwamenkrumahacademy.org
610098|http://www.nobel.cps.edu/
400170|http://thenobleacademy.noblenetwork.org
400157|http://bakercollegeprep.noblenetwork.org/
400097|http://www.chicagobullscollegeprep.org
400156|http://noblepullman.noblenetwork.org
400052|http://garycomercollegeprep.noblenetwork.org
400118|http://drwcollegeprep.noblenetwork.org/
400053|http://www.goldercollegeprep.org
400117|http://www.hansberrycollegeprep.org
400169|http://itwspeeracademy.noblenetwork.org/
400106|http://johnsoncollegeprep.noblenetwork.org
400098|http://www.muchincollegeprep.org
400051|http://noblestreet.noblenetwork.org
400054|http://www.pritzkercollegeprep.org
400055|http://raunercollegeprep.noblenetwork.org
400056|http://roweclark.noblenetwork.org
400057|http://www.uiccollegeprep.org
400058|http://www.nlcphs.org
400059|http://www.nlcphs.org
610354|
609691|http://www.northgrandhs.org
609744|http://www.northsidelearningcenter.org/
609749|http://www.northsideprep.org
610051|http://www.northwestmiddleschool.org
610099|http://npschicago.com/
610101|http://ogden.cps.edu
610529|http://ogden.cps.edu
610102|https://oglesby.cps.edu
610103|http://okeeffe.auslchicago.org
610569|http://www.ombudsmancps.com
610570|http://www.ombudsmancps.com
610571|http://www.ombudsmancps.com
610104|http://www.onahanschool.org
610105|http://www.orioleparkschool.com
610329|http://www.jcorozco.com
610389|http://www.orracademy.org
609950|http://ortizdedominguez.weebly.com/
610107|
610108|http://www.otoolelions.org
610109|http://www.owen.cps.edu
609943|http://www.gompersschool.org
610111|http://www.palmerpride.org
610115|http://parkmanorelementary.org/
610112|http://www.parker.cps.edu
610116|http://www.parksideacademy.org
610117|http://www.pasteurschool.org
610557|http://www.pathwaysedu.org
610568|http://www.pathwaysedu.org
400173|http://www.pathwaysedu.org
609680|http://www.wpcp.org
610386|http://peaceandeducationschools.org
610120|http://www.peckelementary.org/
610122|http://www.peirce.cps.k12.il.us
610123|http://www.penn.cps.edu
609872|http://www.perezelementaryschool.org
610126|http://www.pershingcps.org
400064|http://www.pcsedu.org
400061|http://www.pcsedu.org
400066|http://www.pcsedu.org
400062|http://www.pcsedu.org
610127|http://www.peterson.cps.edu/
609727|http://phillips.cps.edu
610304|http://www.phoenixmilitary.org
610106|http://piccolo.auslchicago.org/
610129|http://www.pickard.cps.edu
610013|http://pilsen.cps.edu
610130|http://pirie.cps.edu
610131|http://www.plamondon.org/
400068|http://www.Platolearningacademy.org
610132|http://www.poeclassical.com/
400069|http://www.pcachicago.org
610135|http://www.portageparkschool.org/
610281|
610136|http://www.prescott.cps.k12.il.us
610533|http://www.prieto.cps.k12.il.us
610229|http://www.pritzkerschool.org
400070|http://prologueschools.org
400109|http://www.prologueschools.org
610574|http://www.prologueschools.org
609679|http://www.prosseracademy.org
400071|http://www.providenceenglewood.org
610137|http://prussingelementary.org
610138|http://www.pulaskischool.org
610139|http://www.pullmanschool.org/
610334|http://www.alraby.org
609941|http://randolph.cps.edu/
610141|http://www.ravenswoodelementary.org
610142|http://ray.cps.edu
610143|http://www.reaviselementaryschool.org/
610144|http://www.reillyschool.com
610145|http://www.reinberg.cps.edu
610146|
609682|http://www.richardscareeracademy.org
610390|http://www.rickovernaval.org
609707|http://www.prhs.org
610256|
610147|http://www.philiprogersschool.org
609728|http://rhsroughriders.org
400096|http://www.roweelementaryschool.org
610308|http://www.rudolph.cps.edu
610152|http://ruggles.cps.edu
610125|http://www.ruizelementaryschool.org
610153|http://ryderschool.org/
610342|http://www.sabin.cps.edu
610250|http://salazar.cps.edu
610226|http://www.sandovalelementary.org/
610017|http://saucedo.cps.edu
610155|http://sauganash.cps.edu/
610157|http://sawyer.cps.edu
610158|http://www.sayre.cps.edu
610159|http://scammonhusky.org
610178|http://www.schmidchargers.org
610165|http://www.schubertes.org
609729|http://www.schurzhs.org
609730|http://www.sennhs.org
610167|http://www.seward.cps.edu
400073|http://www.bsics.org
400072|http://www.bsics.org
400074|http://www.bsics.org
610081|http://marksheridanacademy.org/
610172|http://sherman.auslchicago.org
610173|http://www.sherwood.cps.edu
610174|http://www.shields.cps.edu
610559|http://www.shieldsmiddleschool.org
610175|http://shoesmith.cps.edu
610176|http://shoop.cps.edu/
609692|http://www.simeonca.org
609750|http://www.simpsonacademy.org/
610177|http://www.skinnerwest.cps.edu
610534|http://www.skinnernorth.org/
609978|http://wendellsmithcps.enschool.org/
610179|http://www.smyser.org
610180|http://smythibworld.org/
610383|http://sj.lvlhs.org
610182|http://solomon.cps.edu
610543|http://solorioacademy.org/
609990|http://www.southloopschool.net
610530|http://www.southshorefinearts.org
610547|http://www.southshoreinternational.org
610586|
609745|http://www.southsideacademycps.org/
610183|http://www.spencertech.org
610184|http://www.spryschool.org/
610357|http://www.comlinkshs.org
610339|http://auslchicago.org/schools/pages/stagg
609732|http://www.steinmetzcp.org
610548|http://www.STEMMagnetAcademy.com
610185|http://stevenson.cps.edu/
610163|http://www.stock.cps.edu
610191|http://stoneacademy.net/
610192|http://www.stowe.cps.edu/
610405|http://www.sudermontessorischool.org
609733|http://www.sullivanhs.org
610194|
610195|http://www.ehsutherland.org
610196|http://swift.cps.k12.il.us
609734|http://www.tafths.org
610197|http://www.talcottfama.org/
610249|http://www.talman.cps.k12.il.us
610279|http://www.tannerschool.org
610396|http://www.tarkington.cps.edu
610198|http://taylor.cps.edu/
610506|http://www.teamenglewood.org
609921|http://www.telpochcalli.cps.edu
610504|http://thomas.cps.edu/
610200|http://www.jnthorp.org
610201|http://oathorpacademy.org/
609735|http://tilden.cps.edu/
610065|http://emmetttillacademy.com/
610202|
610203|http://www.tonti.cps.k12.il.us
609895|http://www.turner-drew.cps.edu
610206|http://www.twain.cps.edu
400075|http://www.uchicagocharter.org/page.cfm?p=525
400076|http://www.uchicagocharter.org/page.cfm?p=525
400077|http://www.uchicagocharter.org/page.cfm?p=525
400078|http://www.uchicagocharter.org/page.cfm?p=525
400153|http://www.unocharterschools.org
400101|http://www.unocharterschools.org
400120|http://www.unocharterschools.org
400081|http://www.unocharterschools.org
400082|http://www.unocharterschools.org
400085|http://www.unocharterschools.org
400089|http://www.unocharterschools.org
400083|http://www.unocharterschools.org
400121|http://www.unocharterschools.org
400114|http://www.unocharterschools.org
400112|http://www.unocharterschools.org
400149|http://www.unocharterschools.org
400084|http://www.unocharterschools.org
400080|http://www.unocharterschools.org
400079|http://www.unocharterschools.org
610394|http://www.uplifths.org
400105|http://www.urbanprep.org
400086|http://www.urbanprep.org
400102|http://www.urbanprep.org
610207|http://www.vanderpoelelementary.org/
609766|http://www.vaughnhs.org
609871|http://www.barbaravick.cps.edu
610518|
610209|http://www.volta.cps.edu
610039|http://www.linneschool.org/
609737|http://www.vonsteuben.org
610366|http://charleshwacker.weebly.com/
610213|http://www.wadsworthstem.com
610216|http://www.walshcps.org
610217|http://www.jameswardschool.com/
610133|http://www.lsward.cps.edu
610218|
610219|http://gwashington.cps.edu/
610124|http://www.hwespacers.org
609739|http://www.gwashingtonhs.org
610220|http://www.waterselementary.org
610221|
610110|http://wellsprepelementary.com
609740|http://wellshs.cps.edu
610223|http://www.wentworthelementary.org/
610100|http://www.westparkcps.org/
610542|http://www.westridgeelementary.org
610300|http://westcott.cps.edu
609693|http://www.newwestinghouse.org
610225|http://whistler.cps.edu
610315|http://www.whitecareeracademy.org
610227|http://www.eliwhitneyschool.us
610228|http://whittierschool.org
610230|http://www.wildwoodworldmagnet.org
610380|http://www.dhwprepmed.org
609977|http://www.woodlawn.cps.edu
610345|http://www.cartergwoodsonschool.com
610392|http://wl.lvlhs.org
610234|http://www.yateselementary.org
400134|
400125|
400126|
400127|
400131|
400128|
400150|
400129|
400133|
400135|
400124|
400136|
400123|
400139|
400141|
400143|
400144|
400145|
400130|
609748|http://york.cps.edu
610235|http://ellaflaggyoung.weebly.com/
609755|http://www.wyoung.org
400087|http://www.ywlcs.org
609973|
